epoch,current_temperature_2m,current_relative_humidity_2m,current_apparent_temperature,current_is_day,current_precipitation,current_rain,current_showers,current_weather_code,current_cloud_cover,current_pressure_msl,current_surface_pressure,current_wind_speed_10m,current_wind_direction_10m,current_wind_gusts_10m
1737347400,20.600000381469727,94.0,23.679943084716797,0.0,0.0,0.0,0.0,3.0,100.0,1012.9000244140625,919.6631469726562,4.0249223709106445,10.304792404174805,8.279999732971191
1737351000,20.399999618530273,95.0,23.3626708984375,0.0,0.0,0.0,0.0,3.0,82.0,1012.5999755859375,919.3309326171875,4.735060214996338,8.746088981628418,10.799999237060547
1737354600,20.549999237060547,95.0,23.539676666259766,0.0,0.0,0.0,0.0,3.0,100.0,1012.5,919.2850341796875,5.052840709686279,355.9144592285156,13.679999351501465
1737358200,20.700000762939453,96.0,23.946544647216797,0.0,0.0,0.0,0.0,3.0,100.0,1012.5999755859375,919.420654296875,4.379589080810547,350.5377502441406,13.319999694824219
1737361800,20.799999237060547,97.0,24.1712589263916,0.0,0.0,0.0,0.0,3.0,100.0,1013.0,919.8138427734375,4.452953815460205,345.9637145996094,12.239999771118164
1737365400,21.299999237060547,95.0,24.36682891845703,1.0,0.0,0.0,0.0,3.0,98.0,1013.7000122070312,920.5989379882812,7.1003098487854,329.5345153808594,13.319999694824219
1737369000,22.049999237060547,89.0,24.678695678710938,1.0,0.0,0.0,0.0,3.0,98.0,1014.2000122070312,921.2763671875,9.0,323.1300048828125,16.559999465942383
1737372600,23.299999237060547,82.0,25.445161819458008,1.0,0.0,0.0,0.0,3.0,100.0,1014.5,921.9191284179688,11.966954231262207,313.78118896484375,25.19999885559082
1737376200,24.600000381469727,74.0,26.39807891845703,1.0,0.0,0.0,0.0,3.0,100.0,1014.4000244140625,922.2100219726562,12.98497486114502,316.1231994628906,30.96000099182129
1737379800,25.950000762939453,67.0,28.252967834472656,1.0,0.0,0.0,0.0,3.0,100.0,1013.7999877929688,922.0574340820312,13.60876178741455,322.52374267578125,30.23999786376953
1737383400,27.25,60.0,29.542503356933594,1.0,0.0,0.0,0.0,3.0,100.0,1013.0,921.70458984375,14.480772972106934,325.1246032714844,31.68000030517578
1737387000,28.299999237060547,54.0,30.372737884521484,1.0,0.0,0.0,0.0,3.0,100.0,1012.2000122070312,921.2769775390625,15.484185218811035,324.4622497558594,34.560001373291016
1737390600,29.450000762939453,48.0,31.034664154052734,1.0,0.0,0.0,0.0,3.0,100.0,1011.0,920.5111694335938,15.003839492797852,329.74365234375,37.07999801635742
1737397800,29.850000381469727,44.0,29.872013092041016,1.0,0.0,0.0,0.0,3.0,100.0,1009.5999755859375,919.3493041992188,14.98222827911377,324.7823181152344,35.63999938964844
1737402300,29.299999237060547,45.0,29.500186920166016,1.0,0.0,0.0,0.0,3.0,100.0,1009.0,918.64794921875,13.104198455810547,322.8152160644531,36.0
1737405900,28.450000762939453,47.0,28.95935821533203,1.0,0.0,0.0,0.0,3.0,100.0,1008.7999877929688,918.22509765625,10.739831924438477,320.44036865234375,33.47999954223633
1737409500,26.25,61.0,28.505321502685547,1.0,0.0,0.0,0.0,3.0,100.0,1009.2000122070312,917.9600830078125,4.896529197692871,342.8971862792969,27.0
1737413100,24.399999618530273,70.0,27.09784698486328,0.0,0.0,0.0,0.0,3.0,100.0,1009.9000244140625,918.060791015625,3.2599384784698486,6.340100288391113,18.719999313354492
1737416700,23.299999237060547,74.0,25.96323585510254,0.0,0.0,0.0,0.0,3.0,100.0,1010.7999877929688,918.5567626953125,2.9686360359191895,14.036274909973145,9.720000267028809
1737420300,22.700000762939453,76.0,25.32635498046875,0.0,0.0,0.0,0.0,3.0,100.0,1011.7999877929688,919.2886352539062,2.741678237915039,23.198617935180664,8.640000343322754
1737423900,22.299999237060547,76.0,24.71890640258789,0.0,0.0,0.0,0.0,2.0,54.0,1012.2000122070312,919.5338745117188,2.9686360359191895,14.036274909973145,6.839999675750732
1737427500,22.149999618530273,76.0,24.514131546020508,0.0,0.0,0.0,0.0,2.0,77.0,1012.2000122070312,919.4892578125,2.9024126529693604,7.124929904937744,5.759999752044678
1737431100,21.850000381469727,77.0,24.116962432861328,0.0,0.0,0.0,0.0,1.0,25.0,1011.9000244140625,919.1278686523438,3.3190360069274902,12.52879810333252,6.119999885559082
